날짜,가격_만원,전용면적_㎡,층,건축년도,단지명,도시,행정구역,년,월,만원_per_㎡,경과년수
2024-07-29,26000,80.04,5,2017,그린트리,제주시,애월읍,2024,7,324.8375812093953,7
2024-07-30,35900,84.75,8,2016,한울아파트,제주시,제주시,2024,7,423.59882005899703,8
2024-07-30,19800,46.74,6,2019,해밀마루,제주시,제주시,2024,7,423.6200256739409,5
2024-07-30,18000,84.75,2,1998,일호2차,서귀포시,서귀포시,2024,7,212.38938053097345,26
2024-07-30,38400,84.13,5,2014,오라뜨래별,제주시,제주시,2024,7,456.43646737192444,10
2024-07-31,75000,84.978,5,2002,대림이편한세상2차,제주시,제주시,2024,7,882.5813740026831,22
2024-07-31,75000,84.978,5,2002,대림이편한세상2차,제주시,제주시,2024,7,882.5813740026831,22
2024-07-31,29500,75.687,4,2017,이호휴캐슬,제주시,제주시,2024,7,389.76310330704086,7
2024-07-31,33000,84.8208,8,2012,헤르지아,제주시,제주시,2024,7,389.05551468507724,12
2024-07-31,29800,84.63,4,2017,남원예가,서귀포시,서귀포시,2024,7,352.12099728228765,7
2024-07-31,28000,82.581,1,2017,성지휴캐슬,제주시,제주시,2024,7,339.0610430970804,7
2024-08-01,20500,49.87,3,1999,주공5차(동홍5차),서귀포시,서귀포시,2024,8,411.0687788249449,25
2024-08-01,34500,84.9233,9,2016,극동행복그린,제주시,제주시,2024,8,406.248932860593,8
2024-08-01,50000,84.9757,7,2021,동홍동센트레빌,서귀포시,서귀포시,2024,8,588.4035082970778,3
2024-08-01,19000,75.09,5,2002,은하,제주시,제주시,2024,8,253.029697696098,22
2024-08-01,52300,84.3616,1,2013,제주삼화사랑으로부영2차,제주시,제주시,2024,8,619.9503091453932,11
2024-08-01,81000,110.9718,7,2017,제주강정유승한내들퍼스트오션,서귀포시,서귀포시,2024,8,729.9151676371835,7
2024-08-01,60000,74.976,3,2019,도남해모로리치힐아파트,제주시,제주시,2024,8,800.2560819462228,5
2024-08-01,55000,84.3616,12,2013,제주삼화사랑으로부영1차,제주시,제주시,2024,8,651.9553920267041,11
2024-08-01,31000,59.93,6,1998,"화북주공2,3단지",제주시,제주시,2024,8,517.270148506591,26
2024-08-02,27150,59.97,4,1993,일도삼주,제주시,제주시,2024,8,452.7263631815908,31
2024-08-02,28041,84.9626,6,2019,동호아트리움,서귀포시,서귀포시,2024,8,330.0393349544388,5
2024-08-02,25990,84.9729,1,2019,동호아트리움,서귀포시,서귀포시,2024,8,305.86222195547055,5
2024-08-02,68000,84.9508,11,2001,부영5차,제주시,제주시,2024,8,800.4633270081035,23
2024-08-02,66000,80.6583,12,2001,부영1차,제주시,제주시,2024,8,818.2666879911925,23
2024-08-02,26010,84.9626,1,2019,동호아트리움,서귀포시,서귀포시,2024,8,306.1346992676778,5
2024-08-02,26010,84.9626,1,2019,동호아트리움,서귀포시,서귀포시,2024,8,306.1346992676778,5
2024-08-02,35000,84.88,3,2010,지산15차위더스빌,제주시,제주시,2024,8,412.3468426013195,14
2024-08-02,24940,74.9261,9,2019,동호아트리움,서귀포시,서귀포시,2024,8,332.8613126800941,5
2024-08-02,27150,59.97,4,1993,일도삼주,제주시,제주시,2024,8,452.7263631815908,31
2024-08-02,27090,84.9729,3,2019,동호아트리움,서귀포시,서귀포시,2024,8,318.80752569348584,5
2024-08-02,49500,84.97,10,2010,제주하귀휴먼시아1단지,제주시,애월읍,2024,8,582.5585500764976,14
2024-08-02,25980,84.9626,1,2019,동호아트리움,서귀포시,서귀포시,2024,8,305.7816027287301,5
2024-08-02,73500,84.98,13,2001,현대아이파크,제주시,제주시,2024,8,864.9093904448105,23
2024-08-03,9100,59.94,3,1992,신생훼밀리,서귀포시,서귀포시,2024,8,151.8184851518185,32
2024-08-03,22500,83.37,9,2004,진호뉴캐슬,제주시,제주시,2024,8,269.8812522490104,20
2024-08-04,53000,84.3616,6,2013,제주삼화사랑으로부영1차,제주시,제주시,2024,8,628.2479232257331,11
2024-08-04,53000,84.3616,6,2013,제주삼화사랑으로부영1차,제주시,제주시,2024,8,628.2479232257331,11
2024-08-05,15000,84.3,1,1991,제성대일,제주시,제주시,2024,8,177.93594306049823,33
2024-08-05,31000,84.9455,5,2017,서귀포화순코아루푸르나임,서귀포시,안덕면,2024,8,364.9398732128247,7
2024-08-05,23500,59.9,1,1994,노형수선화,제주시,제주시,2024,8,392.3205342237062,30
2024-08-05,34000,80.4941,6,2016,청담휴클래스,서귀포시,서귀포시,2024,8,422.3912063120154,8
2024-08-05,66000,120.362,2,2005,도남2차e-편한세상,제주시,제주시,2024,8,548.3458234326449,19
2024-08-05,65000,84.9044,10,2016,연동뜨레모아,제주시,제주시,2024,8,765.5669199711676,8
2024-08-05,37500,77.02,4,1994,일도1차대림,제주시,제주시,2024,8,486.8865229810439,30
2024-08-05,9000,24.77,4,2012,엘리시아뷰,제주시,제주시,2024,8,363.3427533306419,12
2024-08-05,29000,84.68,7,2007,아이진B동,서귀포시,서귀포시,2024,8,342.4657534246575,17
2024-08-05,16000,49.87,3,1999,주공5차(동홍5차),서귀포시,서귀포시,2024,8,320.8341688389814,25
2024-08-05,34000,84.7883,7,2016,금성동홍스마트빌,서귀포시,서귀포시,2024,8,400.99872270112735,8
2024-08-05,54000,84.46,8,2022,스카이캐슬,제주시,제주시,2024,8,639.3559081221881,2
2024-08-05,19500,59.99,3,1994,연동이화,제주시,제주시,2024,8,325.0541756959493,30
2024-08-06,27000,80.72,9,2020,모다세인트빌,제주시,제주시,2024,8,334.48959365708623,4
2024-08-06,12000,40.62,9,2013,연동ABC주상복합,제주시,제주시,2024,8,295.4209748892172,11
2024-08-06,15200,49.9626,3,2014,오페라하우스,서귀포시,서귀포시,2024,8,304.22756221653793,10
2024-08-06,9000,35.94,2,2000,서홍반석타운,서귀포시,서귀포시,2024,8,250.41736227045078,24
2024-08-06,40000,77.02,3,1995,일도2차대림,제주시,제주시,2024,8,519.3456245131135,29
2024-08-06,30000,77.9131,3,2021,천마에버하임오션,제주시,제주시,2024,8,385.0443635280845,3
2024-08-07,40500,84.045,6,2020,서강파인힐6차,서귀포시,서귀포시,2024,8,481.88470462252366,4
2024-08-07,53500,84.72,12,2010,제주하귀휴먼시아1단지,제주시,애월읍,2024,8,631.4919735599623,14
2024-08-07,30800,45.9078,4,2001,부영2차,제주시,제주시,2024,8,670.9099542997051,23
2024-08-07,45000,191.0919,9,2013,캐슬휘닉스Ⅱ,서귀포시,서귀포시,2024,8,235.48878837878527,11
2024-08-07,22200,59.99,5,2003,중문푸른마을,서귀포시,서귀포시,2024,8,370.06167694615766,21
2024-08-07,57300,101.8684,3,2017,제주첨단꿈에그린2단지아파트,제주시,제주시,2024,8,562.4904288277818,7
2024-08-07,53500,84.72,12,2010,제주하귀휴먼시아1단지,제주시,애월읍,2024,8,631.4919735599623,14
2024-08-07,11000,30.02,4,2012,세일파크빌,제주시,제주시,2024,8,366.42238507661557,12
2024-08-08,20000,78.32,3,2016,한림대성유니크,제주시,한림읍,2024,8,255.36261491317674,8
2024-08-08,36700,84.65,3,2011,지오빌II,서귀포시,서귀포시,2024,8,433.54991139988186,13
2024-08-08,9000,30.71,6,2014,남건휴먼스,제주시,제주시,2024,8,293.06414848583523,10
2024-08-08,21750,66.86,8,2003,삼부비치,제주시,제주시,2024,8,325.30661082859706,21
2024-08-08,12380,31.676,6,1995,신세계에덴,제주시,제주시,2024,8,390.8321757797702,29
2024-08-09,24700,74.9261,3,2019,동호아트리움,서귀포시,서귀포시,2024,8,329.6581565035415,5
2024-08-09,28500,84.9729,2,2019,동호아트리움,서귀포시,서귀포시,2024,8,335.4010513940327,5
2024-08-09,59800,84.67,11,2006,노형뜨란채,제주시,제주시,2024,8,706.2714066375339,18
2024-08-09,59800,84.67,11,2006,노형뜨란채,제주시,제주시,2024,8,706.2714066375339,18
2024-08-09,64000,84.9508,8,2001,부영5차,제주시,제주시,2024,8,753.3772489488033,23
2024-08-09,64000,84.9508,8,2001,부영5차,제주시,제주시,2024,8,753.3772489488033,23
2024-08-09,42000,84.72,4,2010,제주하귀휴먼시아1단지,제주시,애월읍,2024,8,495.75070821529744,14
2024-08-09,8800,27.3,9,2013,윙스스카이2차,서귀포시,서귀포시,2024,8,322.34432234432234,11
2024-08-09,24920,74.9261,4,2019,동호아트리움,서귀포시,서귀포시,2024,8,332.5943829987147,5
2024-08-09,50500,59.56,4,2001,해오름,제주시,제주시,2024,8,847.8844862323707,23
2024-08-10,70000,84.67,12,2011,이도한일베라체,제주시,제주시,2024,8,826.7391047596551,13
2024-08-10,26000,59.97,2,1993,일도신천지,제주시,제주시,2024,8,433.55010838752713,31
2024-08-10,49900,84.991,7,2017,제주강정유승한내들퍼스트오션,서귀포시,서귀포시,2024,8,587.120989281218,7
2024-08-10,22400,84.0,2,1997,건입이화,제주시,제주시,2024,8,266.6666666666667,27
2024-08-10,86000,120.9434,8,2006,중흥에스클래스(미리내마을),제주시,제주시,2024,8,711.0764208712505,18
2024-08-11,40700,84.57,3,2015,헤르지아,제주시,제주시,2024,8,481.2581293602933,9
2024-08-11,21800,49.896,10,2000,외도부영1차,제주시,제주시,2024,8,436.90877024210357,24
2024-08-11,36000,59.8882,5,2021,동홍동센트레빌,서귀포시,서귀포시,2024,8,601.1200870956216,3
2024-08-11,25800,83.3861,7,2011,가나노블휘닉스,서귀포시,서귀포시,2024,8,309.404085333167,13
2024-08-11,40700,84.57,3,2015,헤르지아,제주시,제주시,2024,8,481.2581293602933,9
2024-08-11,19800,49.87,3,1999,주공5차(동홍5차),서귀포시,서귀포시,2024,8,397.03228393823946,25
2024-08-11,60500,84.67,9,2006,노형뜨란채,제주시,제주시,2024,8,714.5387976851305,18
2024-08-11,19800,49.87,3,1999,주공5차(동홍5차),서귀포시,서귀포시,2024,8,397.03228393823946,25
2024-08-11,67500,84.9908,1,2019,도남해모로리치힐아파트,제주시,제주시,2024,8,794.2036079199161,5
2024-08-11,40700,84.57,3,2015,헤르지아,제주시,제주시,2024,8,481.2581293602933,9
2024-08-11,40700,84.57,3,2015,헤르지아,제주시,제주시,2024,8,481.2581293602933,9
2024-08-12,84500,110.9718,6,2017,제주강정유승한내들퍼스트오션,서귀포시,서귀포시,2024,8,761.4547119178026,7
2024-08-12,17300,75.21,6,1993,일우한란,제주시,제주시,2024,8,230.0226033772105,31
2024-08-12,36000,80.47,10,2019,수미안아파트,제주시,제주시,2024,8,447.371691313533,5
2024-08-13,48700,84.9789,12,2017,서귀포강정골드클래스,서귀포시,서귀포시,2024,8,573.0834360058791,7
2024-08-13,54500,84.3616,10,2013,제주삼화사랑으로부영3차,제주시,제주시,2024,8,646.0285248264613,11
2024-08-13,60000,84.9685,7,2023,포레나제주중문,서귀포시,서귀포시,2024,8,706.1440416154221,1
2024-08-13,27000,84.9873,1,2001,부영(2차),제주시,제주시,2024,8,317.69452612331486,23
2024-08-13,31000,84.89,2,2016,중문남해오네뜨오션힐,서귀포시,서귀포시,2024,8,365.1784662504418,8
2024-08-13,45500,84.94,7,2015,HausD블루오션,서귀포시,서귀포시,2024,8,535.6722392276902,9
2024-08-13,43000,68.52,11,2023,제이시티팰리스3차,제주시,제주시,2024,8,627.5539988324578,1
2024-08-13,8500,74.84,4,1990,이화빌라,서귀포시,서귀포시,2024,8,113.57562800641368,34
2024-08-14,14000,73.1,1,1992,연동정한,제주시,제주시,2024,8,191.5184678522572,32
2024-08-14,20700,46.0331,4,2018,라이오니파크1차,제주시,제주시,2024,8,449.67642848298294,6
2024-08-14,27500,60.9375,7,2013,동홍동코아루,서귀포시,서귀포시,2024,8,451.28205128205127,11
2024-08-14,53000,84.991,10,2017,제주강정유승한내들퍼스트오션,서귀포시,서귀포시,2024,8,623.5954395171253,7
2024-08-14,20500,69.08,6,2005,현암노블레스빌1차,제주시,제주시,2024,8,296.7573827446439,19
2024-08-14,59900,75.18,4,2006,노형뜨란채,제주시,제주시,2024,8,796.754455972333,18
2024-08-14,54800,84.3616,12,2013,제주삼화사랑으로부영2차,제주시,제주시,2024,8,649.584645146607,11
2024-08-14,28000,84.74,6,2009,형남,서귀포시,서귀포시,2024,8,330.42246872787354,15
2024-08-15,73000,84.98,2,2001,현대아이파크,제주시,제주시,2024,8,859.0256530948458,23
2024-08-15,43300,84.6,5,1998,화북주공1단지,제주시,제주시,2024,8,511.82033096926716,26
2024-08-15,19900,69.7875,5,2013,용담이레빌,제주시,제주시,2024,8,285.1513523195415,11
2024-08-15,105800,133.2801,7,2012,아라스위첸,제주시,제주시,2024,8,793.8169314098653,12
2024-08-15,20000,84.68,2,1990,동남1,제주시,제주시,2024,8,236.18327822390174,34
2024-08-15,40000,76.43,2,1995,일도우성1,제주시,제주시,2024,8,523.354703650399,29
2024-08-15,36500,84.65,8,2013,하늘그린5차,제주시,제주시,2024,8,431.18724158298875,11
2024-08-16,17000,42.75,4,1984,유나이티드,제주시,제주시,2024,8,397.6608187134503,40
2024-08-16,51500,84.9789,12,2017,서귀포강정골드클래스,서귀포시,서귀포시,2024,8,606.0327916694615,7
2024-08-16,57000,75.18,4,2006,노형뜨란채,제주시,제주시,2024,8,758.1803671189145,18
2024-08-17,53800,84.991,7,2017,제주강정유승한내들퍼스트오션,서귀포시,서귀포시,2024,8,633.0082008683272,7
2024-08-18,49500,84.7938,4,2017,제주첨단꿈에그린2단지아파트,제주시,제주시,2024,8,583.7690963254389,7
2024-08-18,50000,84.9297,7,2016,서귀포강정지구3블럭중흥에스-클래스,서귀포시,서귀포시,2024,8,588.7222020094266,8
2024-08-18,53300,84.647,7,2005,도남2차e-편한세상,제주시,제주시,2024,8,629.6738218720096,19
2024-08-19,19500,32.39,7,2019,남해오네뜨,제주시,제주시,2024,8,602.0376659462797,5
2024-08-19,32500,59.98,4,2013,제주서귀포혁신도시엘에이치1단지,서귀포시,서귀포시,2024,8,541.8472824274759,11
2024-08-19,8800,47.0171,4,2002,신촌다정타운,제주시,제주시,2024,8,187.16594600687836,22
2024-08-19,31000,84.82,7,2017,엘림피렌체3차,서귀포시,안덕면,2024,8,365.47983966045746,7
2024-08-19,24900,73.83,7,2016,삼영노블리안아파트2차,제주시,한림읍,2024,8,337.261275904104,8
2024-08-19,41800,84.94,7,2013,제주서귀포혁신도시엘에이치1단지,서귀포시,서귀포시,2024,8,492.1120791146692,11
2024-08-20,15000,61.74,2,1992,삼양대일(가동나동),제주시,제주시,2024,8,242.95432458697763,32
2024-08-20,43000,150.7,4,2001,제주베스트빌라,제주시,제주시,2024,8,285.33510285335103,23
2024-08-20,22000,84.983,7,1995,신세계에덴,제주시,제주시,2024,8,258.87530447265925,29
2024-08-20,13900,51.73,4,1993,성원1,제주시,제주시,2024,8,268.70288034022815,31
2024-08-21,40500,84.8714,14,2014,연동한일씨티파크,제주시,제주시,2024,8,477.1925524970721,10
2024-08-21,12000,29.31,10,2012,대원에버그린빌,제주시,제주시,2024,8,409.4165813715456,12
2024-08-21,45500,84.9873,11,2001,부영(2차),제주시,제주시,2024,8,535.374108837438,23
2024-08-21,7900,27.02,7,2012,인화에코비치,제주시,제주시,2024,8,292.3760177646188,12
2024-08-21,21700,49.896,9,2000,외도부영1차,제주시,제주시,2024,8,434.90460157126824,24
2024-08-22,38000,84.98,2,2013,연동엘리시아3차,제주시,제주시,2024,8,447.164038597317,11
2024-08-22,13400,55.8,3,1992,대일,제주시,제주시,2024,8,240.14336917562724,32
2024-08-22,82500,84.9418,9,2023,e편한세상연동센트럴파크1단지,제주시,제주시,2024,8,971.2532581132023,1
2024-08-22,28000,84.94,2,2003,한라하이츠빌(2차),제주시,제주시,2024,8,329.64445490934776,21
2024-08-22,23660,59.933,6,2000,외도부영1차,제주시,제주시,2024,8,394.7741644836734,24
2024-08-22,38400,84.72,3,2018,아이린5차,제주시,제주시,2024,8,453.25779036827197,6
2024-08-22,49300,82.8628,11,2021,해담은,제주시,제주시,2024,8,594.9593786355277,3
2024-08-22,11000,55.2065,3,2002,한빛테크놀즈101동,서귀포시,서귀포시,2024,8,199.25189968572542,22
2024-08-22,49300,82.8628,11,2021,해담은,제주시,제주시,2024,8,594.9593786355277,3
2024-08-22,15682,39.84,7,2000,외도부영1차,제주시,제주시,2024,8,393.6244979919678,24
2024-08-22,25500,59.933,11,2000,외도부영1차,제주시,제주시,2024,8,425.4751138771628,24
2024-08-22,8500,51.24,1,1987,광덕(광덕사라봉),제주시,제주시,2024,8,165.88602654176424,37
2024-08-22,8450,34.69,3,2012,일도주원라비앙,제주시,제주시,2024,8,243.58604785240706,12
2024-08-23,12500,58.37,4,1995,노형세기5차,제주시,제주시,2024,8,214.1511050197019,29
2024-08-23,32500,82.581,6,2017,성지휴캐슬,제주시,제주시,2024,8,393.55299645196834,7
2024-08-23,28000,74.9261,2,2019,동호아트리움,서귀포시,서귀포시,2024,8,373.7015539311401,5
2024-08-23,86000,84.9665,8,2023,e편한세상연동센트럴파크1단지,제주시,제주시,2024,8,1012.1636174256913,1
2024-08-23,43880,84.84,7,2010,제주하귀휴먼시아1단지,제주시,애월읍,2024,8,517.2088637435172,14
2024-08-23,52000,84.9196,6,2021,동홍동센트레빌,서귀포시,서귀포시,2024,8,612.3439111818708,3
2024-08-23,30000,42.24,4,1978,제원1차,제주시,제주시,2024,8,710.2272727272727,46
2024-08-24,54000,84.9196,8,2021,동홍동센트레빌,서귀포시,서귀포시,2024,8,635.8956000734812,3
2024-08-24,31000,78.92,8,2018,함덕해밀타운아파트,제주시,제주시,2024,8,392.8028383172833,6
2024-08-24,68000,84.9963,11,2003,중흥에스클래스,제주시,제주시,2024,8,800.0348250453254,21
2024-08-24,16000,24.8006,7,2018,블루파크시티,제주시,제주시,2024,8,645.1456819593075,6
2024-08-25,53500,59.957,6,2002,중흥에스클래스,제주시,제주시,2024,8,892.306152742799,22
2024-08-26,15800,49.9224,3,2013,아모르102,제주시,제주시,2024,8,316.49119433360573,11
2024-08-26,24000,75.2974,5,2013,금성스마트빌,서귀포시,서귀포시,2024,8,318.7361050979184,11
2024-08-26,26000,83.521,3,2017,로잔팰리스,제주시,제주시,2024,8,311.29895475389424,7
2024-08-26,15500,49.9704,3,2013,아모르102,제주시,제주시,2024,8,310.1836287081953,11
2024-08-26,30300,84.75,4,2016,한울아파트,제주시,제주시,2024,8,357.5221238938053,8
2024-08-26,34000,39.3,3,1989,주공3,제주시,제주시,2024,8,865.1399491094148,35
2024-08-27,27800,67.3826,5,2018,벽강하이본타워(5차),제주시,제주시,2024,8,412.5694170305094,6
2024-08-27,38200,84.785,7,2013,회성푸르니3차,제주시,제주시,2024,8,450.55139470425195,11
2024-08-27,31000,84.74,7,2016,서홍에이원시티빌,서귀포시,서귀포시,2024,8,365.82487609157425,8
2024-08-27,47500,84.9921,9,2017,제주강정유승한내들퍼스트오션,서귀포시,서귀포시,2024,8,558.8754719556289,7
